datetime_UTC,yyyy,mm,dd,HH,first_valid_minute,last_valid_minute,average_measurement_time,latitude,longitude,elevation_m,intake_height_m,ch4_ppb,ch4_uncertainty,ch4_SD_raw,ch4_n_raw,ch4_SD_minutes,ch4_n_minutes,ch4_min,ch4_max,ch4_flags
2017-06-10T03Z,2017,6,10,3,2017-06-10T03:00:00Z,2017-06-10T03:59:00Z,2017-06-10T03:13:42Z,34.284,-118.473,391,31,1898.2,0.58,3.18,468.0,2.87,19.0,1894.74,1904.34,...
2017-06-10T04Z,2017,6,10,4,2017-06-10T04:00:00Z,2017-06-10T04:59:00Z,2017-06-10T04:13:42Z,34.284,-118.473,391,31,1903.86,0.59,1.72,467.0,1.63,19.0,1901.43,1907.26,...
2017-06-10T05Z,2017,6,10,5,2017-06-10T05:00:00Z,2017-06-10T05:59:00Z,2017-06-10T05:13:42Z,34.284,-118.473,391,31,1912.42,0.59,3.44,471.0,3.03,19.0,1909.12,1922.3,...
2017-06-10T06Z,2017,6,10,6,2017-06-10T06:00:00Z,2017-06-10T06:59:00Z,2017-06-10T06:13:42Z,34.284,-118.473,391,31,1937.26,0.61,5.31,472.0,5.28,19.0,1922.66,1945.4,...
2017-06-10T07Z,2017,6,10,7,2017-06-10T07:00:00Z,2017-06-10T07:18:00Z,2017-06-10T07:09:00Z,34.284,-118.473,391,31,1986.9,0.69,26.68,471.0,26.76,19.0,1934.23,2007.28,...
2017-06-10T08Z,2017,6,10,8,2017-06-10T08:18:00Z,2017-06-10T08:38:00Z,2017-06-10T08:28:00Z,34.284,-118.473,391,31,1979.24,0.67,2.72,473.0,2.57,19.0,1975.38,1984.75,...
2017-06-10T09Z,2017,6,10,9,2017-06-10T09:18:00Z,2017-06-10T09:38:00Z,2017-06-10T09:28:00Z,34.284,-118.473,391,31,1981.65,0.67,3.71,474.0,3.71,19.0,1976.37,1987.28,...
2017-06-10T10Z,2017,6,10,10,2017-06-10T10:19:00Z,2017-06-10T10:38:00Z,2017-06-10T10:28:30Z,34.284,-118.473,391,31,1989.41,0.69,3.6,476.0,3.48,19.0,1984.76,1998.31,...
2017-06-10T11Z,2017,6,10,11,2017-06-10T11:19:00Z,2017-06-10T11:38:00Z,2017-06-10T11:28:30Z,34.284,-118.473,391,31,1992.58,0.7,1.64,476.0,1.38,19.0,1989.27,1995.6,...
2017-06-10T12Z,2017,6,10,12,2017-06-10T12:19:00Z,2017-06-10T12:38:00Z,2017-06-10T12:28:30Z,34.284,-118.473,391,31,1995.46,0.7,1.75,477.0,1.63,19.0,1992.85,1999.11,...
2017-06-10T13Z,2017,6,10,13,2017-06-10T13:19:00Z,2017-06-10T13:38:00Z,2017-06-10T13:28:30Z,34.284,-118.473,391,31,1995.08,0.7,2.17,477.0,1.77,19.0,1993.07,2001.16,...
2017-06-10T14Z,2017,6,10,14,2017-06-10T14:19:00Z,2017-06-10T14:38:00Z,2017-06-10T14:28:30Z,34.284,-118.473,391,31,1978.11,0.68,2.55,478.0,2.53,19.0,1975.32,1983.08,...
2017-06-10T15Z,2017,6,10,15,2017-06-10T15:39:00Z,2017-06-10T15:58:00Z,2017-06-10T15:48:30Z,34.284,-118.473,391,31,1953.44,0.65,4.54,479.0,3.42,19.0,1948.26,1962.69,...
2017-06-10T16Z,2017,6,10,16,2017-06-10T16:39:00Z,2017-06-10T16:58:00Z,2017-06-10T16:48:30Z,34.284,-118.473,391,31,1969.84,0.67,1.59,479.0,1.46,19.0,1967.4,1972.48,...
2017-06-10T17Z,2017,6,10,17,2017-06-10T17:39:00Z,2017-06-10T17:59:00Z,2017-06-10T17:49:00Z,34.284,-118.473,391,31,1992.93,0.71,2.36,485.0,2.27,20.0,1989.8,1996.17,...
2017-06-10T18Z,2017,6,10,18,2017-06-10T18:39:00Z,2017-06-10T18:59:00Z,2017-06-10T18:49:00Z,34.284,-118.473,391,31,1990.99,0.71,2.64,487.0,2.5,20.0,1985.88,1994.95,...
2017-06-10T19Z,2017,6,10,19,2017-06-10T19:39:00Z,2017-06-10T19:59:00Z,2017-06-10T19:49:00Z,34.284,-118.473,391,31,1966.39,0.67,3.01,488.0,3.12,20.0,1961.03,1972.09,...
2017-06-10T20Z,2017,6,10,20,2017-06-10T20:59:00Z,2017-06-10T20:59:00Z,2017-06-10T20:59:00Z,34.284,-118.473,391,31,NaN,NaN,NaN,0.0,NaN,0.0,NaN,NaN,...
2017-06-10T21Z,2017,6,10,21,2017-06-10T21:00:00Z,2017-06-10T21:59:00Z,2017-06-10T21:11:51Z,34.284,-118.473,391,31,1942.82,0.64,1.76,464.0,1.32,19.0,1940.9,1947.04,...
2017-06-10T22Z,2017,6,10,22,2017-06-10T22:00:00Z,2017-06-10T22:59:00Z,2017-06-10T22:11:51Z,34.284,-118.473,391,31,1932.44,0.63,0.94,465.0,0.89,19.0,1930.5,1934.04,...
2017-06-10T23Z,2017,6,10,23,2017-06-10T23:00:00Z,2017-06-10T23:59:00Z,2017-06-10T23:11:51Z,34.284,-118.473,391,31,1928.36,0.63,1.09,467.0,0.94,19.0,1927.11,1930.76,...
2017-06-11T00Z,2017,6,11,0,2017-06-11T00:00:00Z,2017-06-11T00:59:00Z,2017-06-11T00:11:51Z,34.284,-118.473,391,31,1928.52,0.63,1.03,468.0,0.89,19.0,1926.28,1929.78,...
2017-06-11T01Z,2017,6,11,1,2017-06-11T01:00:00Z,2017-06-11T01:59:00Z,2017-06-11T01:11:51Z,34.284,-118.473,391,31,1934.78,0.64,1.34,468.0,1.16,19.0,1933.36,1937.95,...
2017-06-11T02Z,2017,6,11,2,2017-06-11T02:00:00Z,2017-06-11T02:59:00Z,2017-06-11T02:11:51Z,34.284,-118.473,391,31,1942.08,0.65,3.08,470.0,2.94,19.0,1939.59,1948.45,...
2017-06-11T03Z,2017,6,11,3,2017-06-11T03:00:00Z,2017-06-11T03:59:00Z,2017-06-11T03:11:51Z,34.284,-118.473,391,31,1956.2,0.66,3.18,471.0,3.19,19.0,1950.88,1960.13,...
2017-06-11T04Z,2017,6,11,4,2017-06-11T04:00:00Z,2017-06-11T04:59:00Z,2017-06-11T04:11:51Z,34.284,-118.473,391,31,1978.12,0.7,19.58,471.0,17.79,19.0,1960.88,2029.56,...
2017-06-11T05Z,2017,6,11,5,2017-06-11T05:00:00Z,2017-06-11T05:59:00Z,2017-06-11T05:11:51Z,34.284,-118.473,391,31,1974.64,0.69,7.85,471.0,7.71,19.0,1965.05,1988.79,...
2017-06-11T06Z,2017,6,11,6,2017-06-11T06:00:00Z,2017-06-11T06:19:00Z,2017-06-11T06:09:30Z,34.284,-118.473,391,31,1964.64,0.68,3.47,473.0,3.3,19.0,1959.82,1972.13,...
2017-06-11T07Z,2017,6,11,7,2017-06-11T07:19:00Z,2017-06-11T07:39:00Z,2017-06-11T07:29:00Z,34.284,-118.473,391,31,1958.5,0.67,3.46,474.0,3.43,19.0,1953.82,1963.54,...
2017-06-11T08Z,2017,6,11,8,2017-06-11T08:20:00Z,2017-06-11T08:39:00Z,2017-06-11T08:29:30Z,34.284,-118.473,391,31,1961.27,0.68,1.14,476.0,1.02,19.0,1959.21,1963.47,...
2017-06-11T09Z,2017,6,11,9,2017-06-11T09:20:00Z,2017-06-11T09:39:00Z,2017-06-11T09:29:30Z,34.284,-118.473,391,31,1967.57,0.69,2.69,476.0,2.66,19.0,1962.78,1972.64,...
2017-06-11T10Z,2017,6,11,10,2017-06-11T10:20:00Z,2017-06-11T10:39:00Z,2017-06-11T10:29:30Z,34.284,-118.473,391,31,1977.84,0.7,1.51,476.0,1.31,19.0,1975.07,1980.16,...
2017-06-11T11Z,2017,6,11,11,2017-06-11T11:20:00Z,2017-06-11T11:39:00Z,2017-06-11T11:29:30Z,34.284,-118.473,391,31,1989.66,0.72,4.02,476.0,3.56,19.0,1984.2,1996.57,...
2017-06-11T12Z,2017,6,11,12,2017-06-11T12:20:00Z,2017-06-11T12:39:00Z,2017-06-11T12:29:30Z,34.284,-118.473,391,31,1983.52,0.71,2.66,478.0,2.7,19.0,1979.1,1986.89,...
2017-06-11T13Z,2017,6,11,13,2017-06-11T13:20:00Z,2017-06-11T13:39:00Z,2017-06-11T13:29:30Z,34.284,-118.473,391,31,1970.15,0.7,4.91,476.0,4.61,19.0,1957.0,1978.36,...
2017-06-11T14Z,2017,6,11,14,2017-06-11T14:40:00Z,2017-06-11T14:59:00Z,2017-06-11T14:49:30Z,34.284,-118.473,391,31,1973.86,0.7,3.68,479.0,3.41,19.0,1967.06,1981.64,...
2017-06-11T15Z,2017,6,11,15,2017-06-11T15:40:00Z,2017-06-11T15:59:00Z,2017-06-11T15:49:30Z,34.284,-118.473,391,31,2007.29,0.76,3.01,479.0,2.78,19.0,2002.98,2011.42,...
2017-06-11T16Z,2017,6,11,16,2017-06-11T16:00:00Z,2017-06-11T16:59:00Z,2017-06-11T16:47:08Z,34.284,-118.473,391,31,2015.46,0.77,5.95,485.0,5.44,20.0,2002.71,2025.2,...
2017-06-11T17Z,2017,6,11,17,2017-06-11T17:00:00Z,2017-06-11T17:59:00Z,2017-06-11T17:47:08Z,34.284,-118.473,391,31,1967.44,0.7,6.51,487.0,9.28,20.0,1957.6,2000.73,...
2017-06-11T18Z,2017,6,11,18,2017-06-11T18:00:00Z,2017-06-11T18:59:00Z,2017-06-11T18:47:08Z,34.284,-118.473,391,31,1950.39,0.67,2.23,461.0,2.87,19.0,1946.87,1960.29,...
2017-06-11T19Z,2017,6,11,19,2017-06-11T19:00:00Z,2017-06-11T19:00:00Z,2017-06-11T19:00:00Z,34.284,-118.473,391,31,NaN,NaN,NaN,9.0,NaN,1.0,NaN,NaN,...
2017-06-11T20Z,2017,6,11,20,2017-06-11T20:00:00Z,2017-06-11T20:20:00Z,2017-06-11T20:10:00Z,34.284,-118.473,391,31,1942.58,0.67,5.58,465.0,6.52,19.0,1937.86,1964.03,...
2017-06-11T21Z,2017,6,11,21,2017-06-11T21:00:00Z,2017-06-11T21:20:00Z,2017-06-11T21:10:00Z,34.284,-118.473,391,31,1926.66,0.65,1.83,467.0,1.81,19.0,1923.55,1930.39,...
2017-06-11T22Z,2017,6,11,22,2017-06-11T22:00:00Z,2017-06-11T22:20:00Z,2017-06-11T22:10:00Z,34.284,-118.473,391,31,1925.58,0.65,5.15,468.0,3.94,19.0,1921.92,1936.07,...
2017-06-11T23Z,2017,6,11,23,2017-06-11T23:00:00Z,2017-06-11T23:20:00Z,2017-06-11T23:10:00Z,34.284,-118.473,391,31,1922.61,0.65,5.33,467.0,4.67,19.0,1918.91,1938.46,...
2017-06-12T00Z,2017,6,12,0,2017-06-12T00:00:00Z,2017-06-12T00:20:00Z,2017-06-12T00:10:00Z,34.284,-118.473,391,31,1931.56,0.66,7.54,467.0,6.07,19.0,1922.66,1945.4,...
2017-06-12T01Z,2017,6,12,1,2017-06-12T01:00:00Z,2017-06-12T01:20:00Z,2017-06-12T01:10:00Z,34.284,-118.473,391,31,1924.15,0.65,2.21,470.0,1.91,19.0,1921.63,1929.81,...
2017-06-12T02Z,2017,6,12,2,2017-06-12T02:00:00Z,2017-06-12T02:20:00Z,2017-06-12T02:10:00Z,34.284,-118.473,391,31,1930.72,0.66,4.46,470.0,4.53,19.0,1926.28,1937.67,...
2017-06-12T03Z,2017,6,12,3,2017-06-12T03:00:00Z,2017-06-12T03:20:00Z,2017-06-12T03:10:00Z,34.284,-118.473,391,31,1931.87,0.66,3.8,472.0,3.48,19.0,1924.68,1938.58,...
2017-06-12T04Z,2017,6,12,4,2017-06-12T04:00:00Z,2017-06-12T04:20:00Z,2017-06-12T04:10:00Z,34.284,-118.473,391,31,1931.77,0.66,8.39,473.0,7.3,19.0,1925.17,1952.1,...
2017-06-12T05Z,2017,6,12,5,2017-06-12T05:00:00Z,2017-06-12T05:20:00Z,2017-06-12T05:10:00Z,34.284,-118.473,391,31,1953.82,0.69,39.3,473.0,35.95,19.0,1928.6,2040.18,...
2017-06-12T06Z,2017,6,12,6,2017-06-12T06:21:00Z,2017-06-12T06:40:00Z,2017-06-12T06:30:30Z,34.284,-118.473,391,31,1979.97,0.73,6.03,474.0,6.18,19.0,1972.26,1992.94,...
2017-06-12T07Z,2017,6,12,7,2017-06-12T07:21:00Z,2017-06-12T07:40:00Z,2017-06-12T07:30:30Z,34.284,-118.473,391,31,2020.42,0.79,6.81,476.0,6.69,19.0,2007.3,2029.57,...
2017-06-12T08Z,2017,6,12,8,2017-06-12T08:21:00Z,2017-06-12T08:40:00Z,2017-06-12T08:30:30Z,34.284,-118.473,391,31,2045.71,0.84,17.57,477.0,16.64,19.0,2022.73,2082.95,...
2017-06-12T09Z,2017,6,12,9,2017-06-12T09:21:00Z,2017-06-12T09:40:00Z,2017-06-12T09:30:30Z,34.284,-118.473,391,31,2256.08,1.39,259.2,477.0,263.34,19.0,2036.85,2660.81,...
2017-06-12T10Z,2017,6,12,10,2017-06-12T10:21:00Z,2017-06-12T10:40:00Z,2017-06-12T10:30:30Z,34.284,-118.473,391,31,2035.82,0.83,44.87,478.0,45.54,19.0,1981.43,2111.26,...
2017-06-12T11Z,2017,6,12,11,2017-06-12T11:21:00Z,2017-06-12T11:40:00Z,2017-06-12T11:30:30Z,34.284,-118.473,391,31,2030.42,0.82,31.55,478.0,29.07,19.0,2002.02,2094.15,...
2017-06-12T12Z,2017,6,12,12,2017-06-12T12:21:00Z,2017-06-12T12:40:00Z,2017-06-12T12:30:30Z,34.284,-118.473,391,31,2163.47,1.11,71.91,476.0,71.26,19.0,2057.8,2309.42,...
2017-06-12T13Z,2017,6,12,13,2017-06-12T13:42:00Z,2017-06-12T13:59:00Z,2017-06-12T13:50:30Z,34.284,-118.473,391,31,2016.6,0.8,52.84,426.0,47.14,17.0,1983.91,2157.43,...
2017-06-12T14Z,2017,6,12,14,2017-06-12T14:00:00Z,2017-06-12T14:59:00Z,2017-06-12T14:45:30Z,34.284,-118.473,391,31,1970.73,0.73,7.56,476.0,7.49,19.0,1959.42,1990.48,...
2017-06-12T15Z,2017,6,12,15,2017-06-12T15:00:00Z,2017-06-12T15:59:00Z,2017-06-12T15:45:30Z,34.284,-118.473,391,31,1992.17,0.77,36.91,477.0,36.34,19.0,1943.69,2042.86,...
2017-06-12T16Z,2017,6,12,16,2017-06-12T16:00:00Z,2017-06-12T16:59:00Z,2017-06-12T16:45:30Z,34.284,-118.473,391,31,1974.89,0.74,38.67,476.0,38.16,19.0,1933.13,2060.39,...
2017-06-12T17Z,2017,6,12,17,2017-06-12T17:00:00Z,2017-06-12T17:59:00Z,2017-06-12T17:45:30Z,34.284,-118.473,391,31,1969.33,0.73,14.76,478.0,14.86,19.0,1958.86,2017.58,...
2017-06-12T18Z,2017,6,12,18,2017-06-12T18:00:00Z,2017-06-12T18:02:00Z,2017-06-12T18:01:00Z,34.284,-118.473,391,31,NaN,NaN,NaN,56.0,NaN,3.0,NaN,NaN,...
2017-06-12T19Z,2017,6,12,19,2017-06-12T19:02:00Z,2017-06-12T19:22:00Z,2017-06-12T19:12:00Z,34.284,-118.473,391,31,1944.19,0.7,3.02,484.0,2.29,20.0,1940.95,1949.76,...
2017-06-12T20Z,2017,6,12,20,2017-06-12T20:02:00Z,2017-06-12T20:22:00Z,2017-06-12T20:12:00Z,34.284,-118.473,391,31,1970.31,0.74,2.12,486.0,2.04,20.0,1966.52,1973.51,...
2017-06-12T21Z,2017,6,12,21,2017-06-12T21:02:00Z,2017-06-12T21:22:00Z,2017-06-12T21:12:00Z,34.284,-118.473,391,31,1963.72,0.73,1.18,461.0,1.2,19.0,1961.51,1965.84,...
2017-06-12T22Z,2017,6,12,22,2017-06-12T22:02:00Z,2017-06-12T22:22:00Z,2017-06-12T22:12:00Z,34.284,-118.473,391,31,1956.24,0.72,4.3,463.0,3.24,19.0,1951.93,1962.63,...
2017-06-12T23Z,2017,6,12,23,2017-06-12T23:02:00Z,2017-06-12T23:22:00Z,2017-06-12T23:12:00Z,34.284,-118.473,391,31,1942.23,0.71,0.75,465.0,0.67,19.0,1941.26,1943.74,...
2017-06-13T00Z,2017,6,13,0,2017-06-13T00:02:00Z,2017-06-13T00:22:00Z,2017-06-13T00:12:00Z,34.284,-118.473,391,31,1939.36,0.71,1.06,467.0,1.03,19.0,1936.36,1940.94,...
2017-06-13T01Z,2017,6,13,1,2017-06-13T01:02:00Z,2017-06-13T01:22:00Z,2017-06-13T01:12:00Z,34.284,-118.473,391,31,1949.67,0.72,2.71,467.0,2.53,19.0,1946.08,1956.27,...
2017-06-13T02Z,2017,6,13,2,2017-06-13T02:02:00Z,2017-06-13T02:22:00Z,2017-06-13T02:12:00Z,34.284,-118.473,391,31,1963.56,0.73,2.68,469.0,2.56,19.0,1956.48,1967.11,...
2017-06-13T03Z,2017,6,13,3,2017-06-13T03:02:00Z,2017-06-13T03:22:00Z,2017-06-13T03:12:00Z,34.284,-118.473,391,31,1986.79,0.77,1.82,470.0,1.56,19.0,1984.47,1991.66,...
2017-06-13T04Z,2017,6,13,4,2017-06-13T04:02:00Z,2017-06-13T04:22:00Z,2017-06-13T04:12:00Z,34.284,-118.473,391,31,1990.1,0.77,9.17,472.0,9.65,19.0,1984.67,2015.96,...
2017-06-13T05Z,2017,6,13,5,2017-06-13T05:22:00Z,2017-06-13T05:42:00Z,2017-06-13T05:32:00Z,34.284,-118.473,391,31,1981.73,0.76,15.84,472.0,15.79,19.0,1964.26,2010.56,...
2017-06-13T06Z,2017,6,13,6,2017-06-13T06:22:00Z,2017-06-13T06:42:00Z,2017-06-13T06:32:00Z,34.284,-118.473,391,31,2122.72,1.02,40.23,474.0,28.02,19.0,2062.6,2170.7,...
2017-06-13T07Z,2017,6,13,7,2017-06-13T07:23:00Z,2017-06-13T07:42:00Z,2017-06-13T07:32:30Z,34.284,-118.473,391,31,2102.68,1.0,58.81,475.0,57.43,19.0,2032.36,2220.15,...
2017-06-13T08Z,2017,6,13,8,2017-06-13T08:23:00Z,2017-06-13T08:42:00Z,2017-06-13T08:32:30Z,34.284,-118.473,391,31,2113.27,1.03,75.9,475.0,75.67,19.0,1990.09,2227.35,...
2017-06-13T09Z,2017,6,13,9,2017-06-13T09:23:00Z,2017-06-13T09:42:00Z,2017-06-13T09:32:30Z,34.284,-118.473,391,31,2099.6,0.99,55.68,476.0,45.24,19.0,2031.56,2176.89,...
2017-06-13T10Z,2017,6,13,10,2017-06-13T10:23:00Z,2017-06-13T10:42:00Z,2017-06-13T10:32:30Z,34.284,-118.473,391,31,2036.02,0.87,70.62,476.0,71.29,19.0,1991.94,2255.97,...
2017-06-13T11Z,2017,6,13,11,2017-06-13T11:23:00Z,2017-06-13T11:42:00Z,2017-06-13T11:32:30Z,34.284,-118.473,391,31,1981.71,0.78,3.51,475.0,3.49,19.0,1975.96,1986.43,...
2017-06-13T12Z,2017,6,13,12,2017-06-13T12:43:00Z,2017-06-13T12:59:00Z,2017-06-13T12:51:00Z,34.284,-118.473,391,31,1980.49,0.77,2.4,403.0,2.33,16.0,1977.28,1985.52,...
2017-06-13T13Z,2017,6,13,13,2017-06-13T13:00:00Z,2017-06-13T13:59:00Z,2017-06-13T13:43:30Z,34.284,-118.473,391,31,2067.29,0.94,87.95,478.0,85.83,19.0,1975.51,2227.55,...
2017-06-13T14Z,2017,6,13,14,2017-06-13T14:00:00Z,2017-06-13T14:59:00Z,2017-06-13T14:43:30Z,34.284,-118.473,391,31,2092.78,0.98,46.36,476.0,46.69,19.0,2035.71,2194.13,...
2017-06-13T15Z,2017,6,13,15,2017-06-13T15:00:00Z,2017-06-13T15:59:00Z,2017-06-13T15:41:34Z,34.284,-118.473,391,31,2018.26,0.84,5.32,483.0,5.22,20.0,2011.09,2033.13,...
2017-06-13T16Z,2017,6,13,16,2017-06-13T16:00:00Z,2017-06-13T16:59:00Z,2017-06-13T16:41:34Z,34.284,-118.473,391,31,2018.82,0.83,13.2,459.0,13.22,19.0,2001.06,2041.1,...
2017-06-13T17Z,2017,6,13,17,2017-06-13T17:00:00Z,2017-06-13T17:03:00Z,2017-06-13T17:01:30Z,34.284,-118.473,391,31,NaN,NaN,NaN,84.0,NaN,4.0,NaN,NaN,...
2017-06-13T18Z,2017,6,13,18,2017-06-13T18:03:00Z,2017-06-13T18:23:00Z,2017-06-13T18:13:00Z,34.284,-118.473,391,31,2000.01,0.81,6.38,463.0,6.66,19.0,1989.99,2009.57,...
2017-06-13T19Z,2017,6,13,19,2017-06-13T19:03:00Z,2017-06-13T19:23:00Z,2017-06-13T19:13:00Z,34.284,-118.473,391,31,2001.89,0.81,1.96,465.0,1.94,19.0,1999.24,2004.5,...
2017-06-13T20Z,2017,6,13,20,2017-06-13T20:03:00Z,2017-06-13T20:23:00Z,2017-06-13T20:13:00Z,34.284,-118.473,391,31,2012.9,0.83,5.07,467.0,4.32,19.0,2006.67,2024.24,...
2017-06-13T21Z,2017,6,13,21,2017-06-13T21:03:00Z,2017-06-13T21:23:00Z,2017-06-13T21:13:00Z,34.284,-118.473,391,31,2019.14,0.84,5.19,468.0,4.49,19.0,2011.43,2031.37,...
2017-06-13T22Z,2017,6,13,22,2017-06-13T22:03:00Z,2017-06-13T22:23:00Z,2017-06-13T22:13:00Z,34.284,-118.473,391,31,2048.55,0.89,4.51,471.0,4.61,19.0,2041.65,2057.45,...
2017-06-13T23Z,2017,6,13,23,2017-06-13T23:03:00Z,2017-06-13T23:23:00Z,2017-06-13T23:13:00Z,34.284,-118.473,391,31,2020.85,0.84,0.94,471.0,0.84,19.0,2019.1,2022.27,...
2017-06-14T00Z,2017,6,14,0,2017-06-14T00:03:00Z,2017-06-14T00:23:00Z,2017-06-14T00:13:00Z,34.284,-118.473,391,31,2010.09,0.83,1.61,473.0,1.6,19.0,2006.72,2012.84,...
2017-06-14T01Z,2017,6,14,1,2017-06-14T01:03:00Z,2017-06-14T01:23:00Z,2017-06-14T01:13:00Z,34.284,-118.473,391,31,1996.43,0.81,1.96,474.0,1.92,19.0,1993.75,2001.36,...
2017-06-14T02Z,2017,6,14,2,2017-06-14T02:04:00Z,2017-06-14T02:23:00Z,2017-06-14T02:13:30Z,34.284,-118.473,391,31,1986.73,0.8,2.08,476.0,1.73,19.0,1983.49,1990.31,...
2017-06-14T03Z,2017,6,14,3,2017-06-14T03:04:00Z,2017-06-14T03:23:00Z,2017-06-14T03:13:30Z,34.284,-118.473,391,31,2024.67,0.86,8.99,475.0,8.98,19.0,2010.13,2036.61,...
2017-06-14T04Z,2017,6,14,4,2017-06-14T04:24:00Z,2017-06-14T04:43:00Z,2017-06-14T04:33:30Z,34.284,-118.473,391,31,2257.11,1.41,202.89,476.0,202.46,19.0,2034.21,2573.33,...
2017-06-14T05Z,2017,6,14,5,2017-06-14T05:24:00Z,2017-06-14T05:43:00Z,2017-06-14T05:33:30Z,34.284,-118.473,391,31,2196.05,1.23,63.29,477.0,60.52,19.0,2101.96,2337.04,...
2017-06-14T06Z,2017,6,14,6,2017-06-14T06:24:00Z,2017-06-14T06:43:00Z,2017-06-14T06:33:30Z,34.284,-118.473,391,31,2243.74,1.35,86.85,478.0,79.8,19.0,2134.05,2381.3,...
2017-06-14T07Z,2017,6,14,7,2017-06-14T07:24:00Z,2017-06-14T07:43:00Z,2017-06-14T07:33:30Z,34.284,-118.473,391,31,2135.12,1.09,14.48,480.0,11.99,19.0,2117.23,2163.09,...
2017-06-14T08Z,2017,6,14,8,2017-06-14T08:24:00Z,2017-06-14T08:43:00Z,2017-06-14T08:33:30Z,34.284,-118.473,391,31,2309.71,1.52,39.11,479.0,33.24,19.0,2240.99,2358.36,...
2017-06-14T09Z,2017,6,14,9,2017-06-14T09:24:00Z,2017-06-14T09:43:00Z,2017-06-14T09:33:30Z,34.284,-118.473,391,31,2294.66,1.48,77.81,479.0,78.72,19.0,2209.21,2431.49,...
2017-06-14T10Z,2017,6,14,10,2017-06-14T10:24:00Z,2017-06-14T10:43:00Z,2017-06-14T10:33:30Z,34.284,-118.473,391,31,2139.7,1.1,24.67,479.0,22.13,19.0,2105.68,2181.21,...
2017-06-14T11Z,2017,6,14,11,2017-06-14T11:45:00Z,2017-06-14T11:59:00Z,2017-06-14T11:52:00Z,34.284,-118.473,391,31,2087.04,0.98,23.68,353.0,22.57,14.0,2054.48,2119.18,...
2017-06-14T12Z,2017,6,14,12,2017-06-14T12:00:00Z,2017-06-14T12:59:00Z,2017-06-14T12:39:30Z,34.284,-118.473,391,31,2148.51,1.12,49.46,479.0,49.39,19.0,2067.05,2208.97,...
2017-06-14T13Z,2017,6,14,13,2017-06-14T13:00:00Z,2017-06-14T13:59:00Z,2017-06-14T13:39:30Z,34.284,-118.473,391,31,2172.2,1.17,26.33,478.0,25.88,19.0,2131.88,2215.64,...
2017-06-14T14Z,2017,6,14,14,2017-06-14T14:00:00Z,2017-06-14T14:59:00Z,2017-06-14T14:39:30Z,34.284,-118.473,391,31,2281.28,1.45,84.5,479.0,86.16,19.0,2081.28,2353.57,...
2017-06-14T15Z,2017,6,14,15,2017-06-14T15:00:00Z,2017-06-14T15:59:00Z,2017-06-14T15:39:30Z,34.284,-118.473,391,31,2405.92,1.77,56.95,478.0,56.48,19.0,2314.79,2473.15,...
2017-06-14T16Z,2017,6,14,16,2017-06-14T16:00:00Z,2017-06-14T16:05:00Z,2017-06-14T16:02:30Z,34.284,-118.473,391,31,2356.12,1.69,40.75,132.0,41.95,6.0,2318.59,2422.77,...
2017-06-14T17Z,2017,6,14,17,2017-06-14T17:05:00Z,2017-06-14T17:25:00Z,2017-06-14T17:15:00Z,34.284,-118.473,391,31,2273.68,1.43,11.58,486.0,10.67,20.0,2247.12,2289.23,...
2017-06-14T18Z,2017,6,14,18,2017-06-14T18:05:00Z,2017-06-14T18:25:00Z,2017-06-14T18:15:00Z,34.284,-118.473,391,31,2178.28,1.17,9.18,462.0,9.41,19.0,2163.08,2196.04,...
2017-06-14T19Z,2017,6,14,19,2017-06-14T19:05:00Z,2017-06-14T19:25:00Z,2017-06-14T19:15:00Z,34.284,-118.473,391,31,2103.99,1.01,7.3,465.0,7.1,19.0,2094.18,2116.42,...
2017-06-14T20Z,2017,6,14,20,2017-06-14T20:05:00Z,2017-06-14T20:25:00Z,2017-06-14T20:15:00Z,34.284,-118.473,391,31,2128.57,1.06,12.31,464.0,11.91,19.0,2102.29,2144.19,...
2017-06-14T21Z,2017,6,14,21,2017-06-14T21:05:00Z,2017-06-14T21:25:00Z,2017-06-14T21:15:00Z,34.284,-118.473,391,31,2120.04,1.04,7.61,467.0,8.01,19.0,2106.56,2131.76,...
2017-06-14T22Z,2017,6,14,22,2017-06-14T22:05:00Z,2017-06-14T22:25:00Z,2017-06-14T22:15:00Z,34.284,-118.473,391,31,2039.19,0.89,6.17,467.0,6.35,19.0,2031.21,2051.74,...
2017-06-14T23Z,2017,6,14,23,2017-06-14T23:05:00Z,2017-06-14T23:25:00Z,2017-06-14T23:15:00Z,34.284,-118.473,391,31,2020.79,0.86,4.39,469.0,4.46,19.0,2015.36,2026.81,...
2017-06-15T00Z,2017,6,15,0,2017-06-15T00:05:00Z,2017-06-15T00:25:00Z,2017-06-15T00:15:00Z,34.284,-118.473,391,31,2009.26,0.84,5.67,469.0,5.63,19.0,2002.58,2021.62,...
2017-06-15T01Z,2017,6,15,1,2017-06-15T01:05:00Z,2017-06-15T01:25:00Z,2017-06-15T01:15:00Z,34.284,-118.473,391,31,2007.3,0.84,2.54,469.0,2.32,19.0,2001.72,2010.63,...
2017-06-15T02Z,2017,6,15,2,2017-06-15T02:05:00Z,2017-06-15T02:25:00Z,2017-06-15T02:15:00Z,34.284,-118.473,391,31,2026.95,0.87,2.77,471.0,2.72,19.0,2022.55,2033.25,...
